"match","home","away","player_home_id","player_time_home","rating_home","player_away_id","player_time_away","rating_away","result"
5,1,6,6,90,1057.26395186473,86,90,1220.16941614691,0
5,1,6,7,90,1335.91775713914,87,90,1066.65621920629,0
5,1,6,8,90,1060.83187137975,88,90,1168.2780889776,0
5,1,6,9,90,826.331636290863,89,78.1325075821951,1479.43292488692,0
5,1,6,10,90,1061.00921787142,90,23.3742054481991,652.47851953347,0
5,1,6,11,90,951.780108850089,91,11.1935180216096,1162.56626663884,0
5,1,6,12,90,1105.64005145775,92,90,1342.70544931148,0
5,1,6,13,0,656.196547383388,93,90,794.545830245911,0
5,1,6,14,90,1088.09869155801,94,0,960.76548398685,0
5,1,6,15,90,1288.77499919159,95,11.8674924178049,988.149807534879,0
5,1,6,16,0,1110.49857487254,96,66.6257945518009,960.848403470825,0
6,1,7,1,45.5683457991108,1217.145645657,97,49.7186319739558,759.654233387437,0
6,1,7,2,32.5943560176529,1222.69275685352,98,31.4086226373911,841.938805683333,0
6,1,7,3,0,683.496602443984,99,42.7461626264267,1159.90419732553,0
6,1,7,4,90,664.089451631592,100,90,925.745576190774,0
6,1,7,5,90,953.802733752197,101,90,1082.30859589294,0
6,1,7,6,57.4056439823471,1057.26395186473,102,40.2813680260442,979.052234830685,0
6,1,7,7,90,1335.91775713914,103,90,1109.84688653106,0
6,1,7,8,90,1060.83187137975,104,21.5418252116069,1106.8440977638,0
6,1,7,9,90,826.331636290863,105,40.7831682404503,1238.16077579156,0
6,1,7,10,90,1061.00921787142,106,90,878.0799938796,0
6,1,7,11,0,951.780108850089,107,58.5913773626089,1148.14621284682,0
6,1,7,12,40.5448744422756,1105.64005145775,108,49.2168317595497,1088.8285916848,0
6,1,7,13,49.4551255577244,656.196547383388,109,90,971.191229227524,0
6,1,7,14,90,1088.09869155801,110,47.2538373735733,637.747161789672,0
6,1,7,15,44.4316542008892,1288.77499919159,111,68.4581747883931,953.001208959221,0
6,1,7,16,90,1110.49857487254,112,90,1153.18934732577,0
7,1,8,1,90,1217.145645657,113,90,1065.05425876108,0.5
7,1,8,2,61.2515240977518,1222.69275685352,114,90,899.488376629682,0.5
7,1,8,3,90,683.496602443984,115,0,1130.85889607412,0.5
7,1,8,4,34.1560986824334,664.089451631592,116,90,989.568674506554,0.5
7,1,8,5,90,953.802733752197,117,90,1188.02012066571,0.5
7,1,8,6,90,1057.26395186473,118,90,684.002914738333,0.5
7,1,8,7,90,1335.91775713914,119,90,1026.07576133582,0.5
7,1,8,8,28.7484759022482,1060.83187137975,120,0,1007.30187842,0.5
7,1,8,9,90,826.331636290863,121,90,1268.5241313137,0.5
7,1,8,10,80.7232009037398,1061.00921787142,122,90,873.858647128119,0.5
7,1,8,11,55.8439013175666,951.780108850089,123,0,1311.15082750558,0.5
7,1,8,12,0,1105.64005145775,124,90,1373.3468753657,0.5
7,1,8,13,90,656.196547383388,125,90,1051.42541882936,0.5
7,1,8,14,62.7945375465788,1088.09869155801,126,0,1071.08668096077,0.5
7,1,8,15,9.27679909626022,1288.77499919159,127,0,919.607679193054,0.5
7,1,8,16,27.2054624534212,1110.49857487254,128,90,1348.72085246122,0.5
8,1,9,1,90,1217.145645657,129,73.9662782521918,592.421175193428,1
8,1,9,2,90,1222.69275685352,130,40.1879763579927,1010.91413498195,1
8,1,9,3,32.0811650902033,683.496602443984,131,13.1573241529986,814.210672627635,1
8,1,9,4,90,664.089451631592,132,90,656.810098989593,1
8,1,9,5,57.9188349097967,953.802733752197,133,90,1171.63843939315,1
8,1,9,6,90,1057.26395186473,134,29.4583132769912,1083.75441594556,1
8,1,9,7,90,1335.91775713914,135,90,1305.77090615046,1
8,1,9,8,30.2438292629085,1060.83187137975,136,61.9974224106409,1142.57650598784,1
8,1,9,9,39.9208083702251,826.331636290863,137,76.8426758470014,820.70435758679,1
8,1,9,10,59.7561707370915,1061.00921787142,138,49.8120236420073,763.760330432057,1
8,1,9,11,21.7573583917692,951.780108850089,139,16.0337217478082,1165.06678041184,1
8,1,9,12,76.6904174652882,1105.64005145775,140,60.5416867230088,1431.27023498159,1
8,1,9,13,90,656.196547383388,141,90,1190.46625385448,1
8,1,9,14,13.3095825347118,1088.09869155801,142,90,1056.43258387283,1
8,1,9,15,68.2426416082308,1288.77499919159,143,28.0025775893591,889.157451636708,1
8,1,9,16,50.0791916297749,1110.49857487254,144,90,674.840036024486,1
9,1,10,1,30.3096076939255,1217.145645657,145,90,922.472891105826,0
9,1,10,2,90,1222.69275685352,146,90,962.587597412454,0
9,1,10,3,59.6903923060745,683.496602443984,147,0.455017983913422,1167.38341720102,0
9,1,10,4,90,664.089451631592,148,12.3366718366742,1203.93254577253,0
9,1,10,5,0,953.802733752197,149,89.5449820160866,1071.3667117749,0
9,1,10,6,90,1057.26395186473,150,69.485827779863,993.436975124518,0
9,1,10,7,6.82102023856714,1335.91775713914,151,90,1218.19472514907,0
9,1,10,8,42.6159575977363,1060.83187137975,152,63.7765097105876,1095.66145771218,0
9,1,10,9,90,826.331636290863,153,90,936.918245756541,0
9,1,10,10,90,1061.00921787142,154,0,932.573267033362,0
9,1,10,11,90,951.780108850089,155,90,1013.8285330671,0
9,1,10,12,83.1789797614329,1105.64005145775,156,90,1034.86042673592,0
9,1,10,13,90,656.196547383388,157,77.6633281633258,719.661822593624,0
9,1,10,14,90,1088.09869155801,158,20.514172220137,1301.8904171277,0
9,1,10,15,47.3840424022637,1288.77499919159,159,26.2234902894124,951.009691548295,0
9,1,10,16,0,1110.49857487254,160,90,963.833894532617,0
10,1,11,1,90,1217.145645657,161,0,866.86032177683,0.5
10,1,11,2,90,1222.69275685352,162,90,947.32198966623,0.5
10,1,11,3,90,683.496602443984,163,90,1099.9034707055,0.5
10,1,11,4,90,664.089451631592,164,90,973.427726612275,0.5
10,1,11,5,90,953.802733752197,165,90,1107.92209810197,0.5
10,1,11,6,90,1057.26395186473,166,0,1145.62960547007,0.5
10,1,11,7,90,1335.91775713914,167,0,856.307578957549,0.5
10,1,11,8,90,1060.83187137975,168,0,963.360966084407,0.5
10,1,11,9,0,826.331636290863,169,90,633.829560321861,0.5
10,1,11,10,63.9133937330917,1061.00921787142,170,90,1032.9932434377,0.5
10,1,11,11,0,951.780108850089,171,90,1111.82449698051,0.5
10,1,11,12,90,1105.64005145775,172,90,996.637728906458,0.5
10,1,11,13,26.0866062669083,656.196547383388,173,90,648.388804145469,0.5
10,1,11,14,0,1088.09869155801,174,90,958.840846195975,0.5
10,1,11,15,0,1288.77499919159,175,0,1236.82227403223,0.5
10,1,11,16,90,1110.49857487254,176,90,690.928999917613,0.5
11,1,12,1,90,1217.145645657,177,90,1175.85281131058,0.5
11,1,12,2,30.0752578536049,1222.69275685352,178,90,1014.96611797329,0.5
11,1,12,3,16.3680494204164,683.496602443984,179,90,970.504517119488,0.5
11,1,12,4,90,664.089451631592,180,0,1247.52916968497,0.5
11,1,12,5,90,953.802733752197,181,90,1149.78028198855,0.5
11,1,12,6,73.6319505795836,1057.26395186473,182,0,922.234079564363,0.5
11,1,12,7,5.16659715212882,1335.91775713914,183,0,728.466308913099,0.5
11,1,12,8,90,1060.83187137975,184,90,406.250259483022,0.5
11,1,12,9,84.8334028478712,826.331636290863,185,0,838.276202839199,0.5
11,1,12,10,90,1061.00921787142,186,90,1034.48620570341,0.5
11,1,12,11,0,951.780108850089,187,0,820.47068789764,0.5
11,1,12,12,90,1105.64005145775,188,90,930.158284566018,0.5
11,1,12,13,0,656.196547383388,189,90,1004.0807227037,0.5
11,1,12,14,90,1088.09869155801,190,90,950.007211594984,0.5
11,1,12,15,59.9247421463951,1288.77499919159,191,90,977.454609342268,0.5
11,1,12,16,90,1110.49857487254,192,90,818.632246967592,0.5
12,1,13,1,0,1217.145645657,193,90,1130.22067278813,0.5
12,1,13,2,90,1222.69275685352,194,40.6002439535223,782.857178364624,0.5
12,1,13,3,0,683.496602443984,195,90,1112.30120467423,0.5
12,1,13,4,90,664.089451631592,196,0,1056.28106621367,0.5
12,1,13,5,0,953.802733752197,197,90,951.423415880533,0.5
12,1,13,6,90,1057.26395186473,198,59.2817785288207,828.600954579415,0.5
12,1,13,7,90,1335.91775713914,199,0,927.919247673179,0.5
12,1,13,8,90,1060.83187137975,200,90,967.281721151342,0.5
12,1,13,9,0,826.331636290863,201,90,1009.90126294596,0.5
12,1,13,10,90,1061.00921787142,202,90,1041.1592439778,0.5
12,1,13,11,90,951.780108850089,203,49.3997560464777,813.758282269732,0.5
12,1,13,12,90,1105.64005145775,204,59.0384042286314,1232.64641000552,0.5
12,1,13,13,90,656.196547383388,205,90,862.260006403546,0.5
12,1,13,14,0,1088.09869155801,206,30.7182214711793,375.956950148624,0.5
12,1,13,15,90,1288.77499919159,207,30.9615957713686,1056.10267790898,0.5
12,1,13,16,90,1110.49857487254,208,90,986.181271278939,0.5
13,1,14,1,90,1217.145645657,209,24.13721738616,907.970363992812,0.5
13,1,14,2,90,1222.69275685352,210,0,1081.29134907271,0.5
13,1,14,3,0,683.496602443984,211,90,722.223004640811,0.5
13,1,14,4,90,664.089451631592,212,0,1001.18467012973,0.5
13,1,14,5,14.8816995229572,953.802733752197,213,90,962.261021817998,0.5
13,1,14,6,90,1057.26395186473,214,90,666.739036374621,0.5
13,1,14,7,67.7750718500465,1335.91775713914,215,90,1402.18547005849,0.5
13,1,14,8,35.9946349030361,1060.83187137975,216,90,689.719632465357,0.5
13,1,14,9,90,826.331636290863,217,37.9426535940729,1184.55079997116,0.5
13,1,14,10,90,1061.00921787142,218,0,939.190103361074,0.5
13,1,14,11,22.2249281499535,951.780108850089,219,65.86278261384,1126.08016491952,0.5
13,1,14,12,54.0053650969639,1105.64005145775,220,90,1107.56816637377,0.5
13,1,14,13,75.1183004770428,656.196547383388,221,90,976.885912606693,0.5
13,1,14,14,90,1088.09869155801,222,90,1153.08663837829,0.5
13,1,14,15,0,1288.77499919159,223,52.0573464059271,968.822980481839,0.5
13,1,14,16,90,1110.49857487254,224,90,1040.14072602903,0.5
14,1,15,1,31.0982336592861,1217.145645657,225,44.4834381435066,1090.98588130617,1
14,1,15,2,90,1222.69275685352,226,90,965.713160514127,1
14,1,15,3,90,683.496602443984,227,90,1142.46398790778,1
14,1,15,4,90,664.089451631592,228,22.5590485380962,718.63544397369,1
14,1,15,5,54.6103220852092,953.802733752197,229,90,935.14654658453,1
14,1,15,6,0,1057.26395186473,230,90,1136.15393545054,1
14,1,15,7,58.9017663407139,1335.91775713914,231,45.5165618564934,1236.23925536183,1
14,1,15,8,90,1060.83187137975,232,4.43534227553755,830.36851122538,1
14,1,15,9,0,826.331636290863,233,90,790.181851683608,1
14,1,15,10,0,1061.00921787142,234,90,1178.32289246452,1
14,1,15,11,90,951.780108850089,235,74.4936411967501,1093.7315459142,1
14,1,15,12,90,1105.64005145775,236,0,626.192304623721,1
14,1,15,13,90,656.196547383388,237,15.5063588032499,1117.94862528834,1
14,1,15,14,90,1088.09869155801,238,67.4409514619038,1117.35766917063,1
14,1,15,15,35.3896779147908,1288.77499919159,239,85.5646577244624,958.95046396035,1
14,1,15,16,90,1110.49857487254,240,90,1015.49980940197,1
15,1,16,1,0,1217.145645657,241,90,851.509164062373,1
15,1,16,2,90,1222.69275685352,242,90,1482.38312268166,1
15,1,16,3,90,683.496602443984,243,86.3735197624192,1069.22893457915,1
15,1,16,4,0,664.089451631592,244,90,724.574131352655,1
15,1,16,5,90,953.802733752197,245,28.845182005316,1331.63494693024,1
15,1,16,6,90,1057.26395186473,246,52.8151889936998,1012.32172239849,1
15,1,16,7,90,1335.91775713914,247,90,1324.73137091666,1
15,1,16,8,90,1060.83187137975,248,25.1347740436904,927.498039031851,1
15,1,16,9,0,826.331636290863,249,90,836.576125554125,1
15,1,16,10,90,1061.00921787142,250,90,916.779740182866,1
15,1,16,11,0,951.780108850089,251,61.154817994684,952.571753317745,1
15,1,16,12,90,1105.64005145775,252,90,1059.31210447325,1
15,1,16,13,90,656.196547383388,253,37.1848110063002,988.347389717245,1
15,1,16,14,90,1088.09869155801,254,64.8652259563096,797.442482750732,1
15,1,16,15,90,1288.77499919159,255,0,1015.25592216468,1
15,1,16,16,0,1110.49857487254,256,3.62648023758084,954.646052544422,1
16,1,17,1,90,1217.145645657,257,90,944.295135352801,0.5
16,1,17,2,90,1222.69275685352,258,76.1661109607667,1088.70103107728,0.5
16,1,17,3,90,683.496602443984,259,90,1126.63959748005,0.5
16,1,17,4,90,664.089451631592,260,90,920.135987195311,0.5
16,1,17,5,11.591507694684,953.802733752197,261,87.4267117423005,1190.86456630744,0.5
16,1,17,6,56.9712909311056,1057.26395186473,262,90,1024.72834304075,0.5
16,1,17,7,0,1335.91775713914,263,90,1329.44135473927,0.5
16,1,17,8,90,1060.83187137975,264,7.59651000145823,1200.23497210363,0.5
16,1,17,9,31.316937210504,826.331636290863,265,90,979.237987466034,0.5
16,1,17,10,58.683062789496,1061.00921787142,266,90,1117.49818904267,0.5
16,1,17,11,90,951.780108850089,267,2.57328825769946,904.518903088047,0.5
16,1,17,12,78.408492305316,1105.64005145775,268,0,912.76277493843,0.5
16,1,17,13,33.0287090688944,656.196547383388,269,82.4034899985418,906.69784884937,0.5
16,1,17,14,79.0963052026927,1088.09869155801,270,90,1247.65857349176,0.5
16,1,17,15,90,1288.77499919159,271,0,1052.64836285012,0.5
16,1,17,16,10.9036947973073,1110.49857487254,272,13.8338890392333,892.854706752746,0.5
17,1,18,1,90,1217.145645657,273,90,962.305303056811,0.5
17,1,18,2,90,1222.69275685352,274,13.6021368135698,1230.05869560323,0.5
17,1,18,3,90,683.496602443984,275,90,1328.68227736498,0.5
17,1,18,4,90,664.089451631592,276,69.199887199793,1160.41208636623,0.5
17,1,18,5,0,953.802733752197,277,39.5936083956622,1645.93925269352,0.5
17,1,18,6,90,1057.26395186473,278,58.0069436109625,711.046602295573,0.5
17,1,18,7,30.3409936255775,1335.91775713914,279,76.3978631864302,1137.54673638524,0.5
17,1,18,8,65.8524065930396,1060.83187137975,280,20.800112800207,1098.60600353533,0.5
17,1,18,9,24.1475934069604,826.331636290863,281,90,923.862807541291,0.5
17,1,18,10,59.6590063744225,1061.00921787142,282,31.9930563890375,1019.6964897183,0.5
17,1,18,11,90,951.780108850089,283,90,1317.3358977716,0.5
17,1,18,12,90,1105.64005145775,284,90,1337.10739302445,0.5
17,1,18,13,10.843598919455,656.196547383388,285,90,582.587656537979,0.5
17,1,18,14,79.156401080545,1088.09869155801,286,90,1078.39790720196,0.5
17,1,18,15,90,1288.77499919159,287,50.4063916043378,1117.22498823452,0.5
17,1,18,16,0,1110.49857487254,288,0,989.850839535151,0.5
18,1,19,1,90,1217.145645657,289,53.5170957888477,877.594294657896,0.5
18,1,19,2,90,1222.69275685352,290,36.4829042111523,1066.85254390818,0.5
18,1,19,3,90,683.496602443984,291,90,1182.21283031019,0.5
18,1,19,4,0,664.089451631592,292,90,1267.15541043095,0.5
18,1,19,5,90,953.802733752197,293,90,874.448169446997,0.5
18,1,19,6,0,1057.26395186473,294,90,855.090848250521,0.5
18,1,19,7,0,1335.91775713914,295,0,1167.99750870084,0.5
18,1,19,8,90,1060.83187137975,296,90,1184.4169849851,0.5
18,1,19,9,0,826.331636290863,297,90,1138.91017882904,0.5
18,1,19,10,90,1061.00921787142,298,90,948.718387815113,0.5
18,1,19,11,90,951.780108850089,299,0,896.031689929012,0.5
18,1,19,12,90,1105.64005145775,300,90,853.804122913067,0.5
18,1,19,13,0,656.196547383388,301,90,853.163597397514,0.5
18,1,19,14,90,1088.09869155801,302,0,801.427519855601,0.5
18,1,19,15,90,1288.77499919159,303,0,1154.23913751824,0.5
18,1,19,16,90,1110.49857487254,304,90,1057.44857846671,0.5
19,1,20,1,90,1217.145645657,305,90,1085.30662545545,0
19,1,20,2,0,1222.69275685352,306,9.09572804812342,1294.86673636274,0
19,1,20,3,77.512535022106,683.496602443984,307,90,737.384637036753,0
19,1,20,4,0,664.089451631592,308,90,1009.99184117048,0
19,1,20,5,90,953.802733752197,309,0,1203.78117277257,0
19,1,20,6,0,1057.26395186473,310,0,766.606218972313,0
19,1,20,7,90,1335.91775713914,311,90,781.879084408771,0
19,1,20,8,12.487464977894,1060.83187137975,312,90,890.746050943471,0
19,1,20,9,90,826.331636290863,313,0,1034.03596940824,0
19,1,20,10,90,1061.00921787142,314,90,1229.39955127145,0
19,1,20,11,90,951.780108850089,315,90,837.830328866205,0
19,1,20,12,0,1105.64005145775,316,90,1395.54314139093,0
19,1,20,13,90,656.196547383388,317,0,980.470192208615,0
19,1,20,14,90,1088.09869155801,318,90,788.763407433025,0
19,1,20,15,90,1288.77499919159,319,80.9042719518766,1147.50547869366,0
19,1,20,16,90,1110.49857487254,320,90,817.103509797846,0
20,2,1,17,47.9332052101381,1103.65377921786,1,90,1217.145645657,0
20,2,1,18,19.8034256184474,1197.41198669206,2,90,1222.69275685352,0
20,2,1,19,90,930.590379324606,3,90,683.496602443984,0
20,2,1,20,77.0349982380867,898.90905142043,4,90,664.089451631592,0
20,2,1,21,1.88240192597732,716.144833902046,5,90,953.802733752197,0
20,2,1,22,42.0667947898619,1051.69228390273,6,72.4820156372152,1057.26395186473,0
20,2,1,23,20.2090651192702,1094.295322774,7,14.9875100073405,1335.91775713914,0
20,2,1,24,88.1175980740227,881.567022404927,8,0,1060.83187137975,0
20,2,1,25,70.1965743815526,1059.7558297953,9,4.99372507212684,826.331636290863,0
20,2,1,26,90,1178.08620937521,10,85.0062749278732,1061.00921787142,0
20,2,1,27,12.9650017619133,1386.9652588632,11,17.5179843627848,951.780108850089,0
20,2,1,28,90,932.383944518769,12,90,1105.64005145775,0
20,2,1,29,90,1280.79362861501,13,79.5551849389449,656.196547383388,0
20,2,1,30,90,1203.89874480409,14,75.0124899926595,1088.09869155801,0
20,2,1,31,69.7909348807298,1064.72930157526,15,90,1288.77499919159,0
20,2,1,32,90,1197.3244003331,16,10.4448150610551,1110.49857487254,0
21,2,3,17,90,1103.65377921786,33,90,1126.49909922991,1
21,2,3,18,74.5694092218764,1197.41198669206,34,0,833.684549645709,1
21,2,3,19,85.3166788048111,930.590379324606,35,90,963.916656948946,1
21,2,3,20,90,898.90905142043,36,90,1155.17073571155,1
21,2,3,21,88.6981745995581,716.144833902046,37,90,828.22423268993,1
21,2,3,22,4.68332119518891,1051.69228390273,38,90,1291.15841258486,1
21,2,3,23,90,1094.295322774,39,90,1221.86683046725,1
21,2,3,24,28.7815240281634,881.567022404927,40,0,1100.83211345456,1
21,2,3,25,61.2184759718366,1059.7558297953,41,0,730.243942019455,1
21,2,3,26,1.30182540044188,1178.08620937521,42,90,1162.36348080751,1
21,2,3,27,90,1386.9652588632,43,0,1353.76037695002,1
21,2,3,28,15.4305907781236,932.383944518769,44,90,907.80840074846,1
21,2,3,29,38.540062175598,1280.79362861501,45,90,819.971811596153,1
21,2,3,30,90,1203.89874480409,46,90,948.75507606796,1
21,2,3,31,90,1064.72930157526,47,90,1038.58813555877,1
21,2,3,32,51.459937824402,1197.3244003331,48,0,997.456203871709,1
22,2,4,17,82.6241624378599,1103.65377921786,49,90,1008.42189033562,0.5
22,2,4,18,90,1197.41198669206,50,90,811.233738201601,0.5
22,2,4,19,90,930.590379324606,51,0,1293.94692747834,0.5
22,2,4,20,90,898.90905142043,52,90,1183.13702294977,0.5
22,2,4,21,83.1958602229133,716.144833902046,53,90,1328.09311083728,0.5
22,2,4,22,44.3801815412007,1051.69228390273,54,90,1075.43876075755,0.5
22,2,4,23,90,1094.295322774,55,90,625.849148716249,0.5
22,2,4,24,45.6198184587993,881.567022404927,56,90,1342.50807835321,0.5
22,2,4,25,6.80413977708668,1059.7558297953,57,0,768.664840296442,0.5
22,2,4,26,0,1178.08620937521,58,90,762.669025270934,0.5
22,2,4,27,90,1386.9652588632,59,90,1119.07752634828,0.5
22,2,4,28,90,932.383944518769,60,0,860.628742987542,0.5
22,2,4,29,90,1280.79362861501,61,90,1046.87707690802,0.5
22,2,4,30,2.19179561594501,1203.89874480409,62,0,1138.07684274238,0.5
22,2,4,31,87.808204384055,1064.72930157526,63,90,1022.53675625094,0.5
22,2,4,32,7.37583756214008,1197.3244003331,64,0,952.841243167401,0.5
23,2,5,17,90,1103.65377921786,65,90,860.082566393696,0.5
23,2,5,18,90,1197.41198669206,66,90,980.635625411727,0.5
23,2,5,19,0,930.590379324606,67,90,1341.23624346341,0.5
23,2,5,20,90,898.90905142043,68,46.5249625802971,786.471955917793,0.5
23,2,5,21,25.6026225420646,716.144833902046,69,39.5341293839738,1192.07981633181,0.5
23,2,5,22,90,1051.69228390273,70,13.6852491670288,999.037589402274,0.5
23,2,5,23,64.3973774579354,1094.295322774,71,50.4658706160262,1078.47143223919,0.5
23,2,5,24,90,881.567022404927,72,82.6386041427031,838.725338138316,0.5
23,2,5,25,31.5947961062193,1059.7558297953,73,7.36139585729688,804.552302669263,0.5
23,2,5,26,90,1178.08620937521,74,90,1347.47007181996,0.5
23,2,5,27,0,1386.9652588632,75,90,951.268375175779,0.5
23,2,5,28,0,932.383944518769,76,43.4750374197029,1016.55142269299,0.5
23,2,5,29,58.4052038937807,1280.79362861501,77,76.3147508329712,1041.25501598199,0.5
23,2,5,30,90,1203.89874480409,78,90,949.381404520138,0.5
23,2,5,31,90,1064.72930157526,79,90,1170.93410602975,0.5
23,2,5,32,90,1197.3244003331,80,0,977.567626058839,0.5
24,2,6,17,65.383238364011,1103.65377921786,81,90,948.278978774391,0
24,2,6,18,90,1197.41198669206,82,30.4312304290943,1245.20463567052,0
24,2,6,19,90,930.590379324606,83,90,952.528357258158,0
24,2,6,20,33.8273329264484,898.90905142043,84,90,823.835523811279,0
24,2,6,21,90,716.144833902046,85,90,1114.46579140957,0
24,2,6,22,85.6322331517003,1051.69228390273,86,34.6544372336939,1220.16941614691,0
24,2,6,23,90,1094.295322774,87,0,1066.65621920629,0
24,2,6,24,4.36776684829965,881.567022404927,88,90,1168.2780889776,0
24,2,6,25,90,1059.7558297953,89,0,1479.43292488692,0
24,2,6,26,52.0121320732869,1178.08620937521,90,36.120117190294,652.47851953347,0
24,2,6,27,6.26296033384278,1386.9652588632,91,90,1162.56626663884,0
24,2,6,28,37.9878679267131,932.383944518769,92,53.879882809706,1342.70544931148,0
24,2,6,29,83.7370396661572,1280.79362861501,93,55.3455627663061,794.545830245911,0
24,2,6,30,56.1726670735516,1203.89874480409,94,90,960.76548398685,0
24,2,6,31,24.616761635989,1064.72930157526,95,59.5687695709057,988.149807534879,0
24,2,6,32,90,1197.3244003331,96,90,960.848403470825,0
